ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.020756573878772888,1.5597405463042071,1.3062764907082809,2.908285744099361,-0.82287860502699794,MA,-1.4163179249050939,-1.3429546144171396,5,1,2.5872284052797037,3.8086409391768896,0.019855315425163857,2.1502261352547158,0.010277794610272466,-1.0271300805629564,0.86015958153018346,1.3964719310710021,2,4.9177910292811609,1.2808477639527656,0.98752658916982339,0.08298713296334348
