lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,-0.25133417432103389,2,-0.2876820724517809,1.8925616554848665,-0.23609644724765219,3,-0.26983329100362047,5.4266600676423247,1,MA,0.15307069343168878,-0.2876820724517809,0.33836259802984459,0.32995457218367918,0.36432532319611699,0.04783067049286812,2.3256232040302329
