,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.19869057096,0.198077160713,0.198689471472,0.0533810234456,0.190218206717,-0.0799265666638,0.828994214634,-0.0793089288284,0.786181208289,-0.0796870861051,0.824348378783,0.402609811928,56.8707444314,-0.0503420419793,-0.922085434911,0.119114650764,0.0647735774818,0.261073157391,0.75,0.99,0.0475455244296,0.121928570629
