,ftype,K,d,c1,c2,c3,c4,c5,e11,e12,e21,e22,e31,e32,e41,e42,e51,e52,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,5,2,0.612154094312,0.356822782393,3.87580217487e-06,0.00400568949633,1.7712623803e-11,3.19201190145,75.6217593494,3.79284422378,24.8335280559,-2.35386300976,21.1088220442,1.59384839744,7.4600454023,-7.12482038154,6.00528172816,5.04687336207,0.0647735774818,0.261073157391,0.75,0.99,0.0275073064612,0.0785326018792
