lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.07709374929423482,2,-0.2876820724517809,44.053438812411116,-0.14856316621031188,3,-0.031729657632481888,2.7178226854137333,1,MA,0.15620852191641066,-0.2876820724517809,0.57698543493257015,0.69251991837495119,0.54019615015658118,0.044089553061545682,1.7371638383411456
