ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,c4,e40,e41,e20,d,e21,e00,e01,max_err
-0.2876820724517809,-0.2876820724517809,0.044441438979392907,2.3607202176149307,0.37299075587575914,4.8172544069614371,-0.093853514947406666,MA,-1.4163179249050939,-1.3429546144171396,5,1,0.86962351411873973,0.58612728718072893,0.51760912235985357,0.63188774726300856,0.50717918420829411,-0.013105159640929075,2.9417041366494976,0.028997989589790496,2,2.5466644229624413,0.14677061903930461,1.6875482819064758,0.14441581662464786
