lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,0.11704377750703446,2,-0.2876820724517809,0.36185323067485498,-0.092258684995727827,3,9.8695521070166485,-28.901288328731248,0.14719169961027753,SMA,0.11527882918012178,-0.2876820724517809,0.049153247377590595,0.72149400325088386,1.9551237149551932,0.045372354523168401,25.243104468971175
