,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,76456542.2226,34952.9742325,0.00805383350956,7.55580900193e-09,33.3568387132,46.168446641,23.4691625051,103.688278568,11.3609560043,210.795055525,2.27743413929,389.29209638,35.0979304386,0.0647735774818,0.261073157391,0.75,0.99,0.0288869303449,0.0659456050939
