,ftype,K,d,c1,c2,c3,c4,e11,e12,e21,e22,e31,e32,e41,e42,a1,lb1,ub1,lb2,ub2,rms_err,max_err
0,SMA,4,2,3.08340883106e-21,2.69670921041e-20,7.08129240506e-11,1.99423646572e-17,-10.7230557377,31.56511808,-12.1940757604,59.7199673787,4.24969556728,27.3809957157,-11.3880686564,149.527181478,16.7773939145,0.0647735774818,0.261073157391,0.75,0.99,0.0315163676796,0.117037134836
