lb1,lb0,e20,d,ub0,e11,e10,K,e00,e01,a1,ftype,max_err,ub1,c2,c1,c0,rms_err,e21
-1.4163179249050939,-1.3429546144171396,-0.032290906277283628,2,-0.2876820724517809,2.0937436928072448,-0.066227668502685064,3,-0.16190222613062363,4.1714331090296746,1,MA,0.1622514196683329,-0.2876820724517809,0.48349372271605212,0.47952750575392511,0.45306571158494502,0.045054182717698503,1.7367358734266909
